3592,3/28/2000,Final Jeopardy!,PLAYS,None,In 1998 the city of New Orleans gave the title object of this play to the city of San Francisco,"\""A Streetcar Named Desire\"""
3593,3/29/2000,Final Jeopardy!,AMERICAN LITERATURE,None,"The title of this novella that won the 1953 Pulitzer Prize consists of 6 words, each of which is 3 letters long","\""The Old Man and the Sea\"""
3595,3/31/2000,Final Jeopardy!,VICE PRESIDENTS,None,"He once wrote to his son-in-law, ""In New York I am to be disenfranchised and in New Jersey hanged""",Aaron Burr
3596,4/3/2000,Final Jeopardy!,TECHNOLOGY,None,"In 1933 Marconi set up one of the first microwave radio systems, between Castel Gandolfo & this sovereign state",Vatican City
3597,4/4/2000,Final Jeopardy!,FAMOUS MIDDLE NAMES,None,"This middle name of a famous composer means ""beloved by God""",(Wolfgang) Amadeus (Mozart)
3598,4/5/2000,Final Jeopardy!,EUROPEAN AUTHORS,None,The name of this author who died in 1924 has become an adjective meaning surreal or nightmarish,Franz Kafka (Kafkaesque)
3599,4/6/2000,Final Jeopardy!,POLITICIANS,None,"Later speaker, he replaced JFK in the U.S. House of Representatives in 1953","Thomas \""Tip\"" O'Neill"
3600,4/7/2000,Final Jeopardy!,TRAVEL & TOURISM,None,One of Iowa's top tourist attractions is a set from this 1989 movie,Field of Dreams
3601,4/10/2000,Final Jeopardy!,'90s NOTABLES,None,In 1999 a stretch of I-70 that runs past Busch Stadium was renamed in his honor,Mark McGwire
3602,4/11/2000,Final Jeopardy!,NURSERY RHYME CHARACTERS,None,This nursery rhyme character's name goes back to the Jacobites' satiric nickname for the Prince of Orange,Wee Willie Winkie
3603,4/12/2000,Final Jeopardy!,SPACE EXPLORATION,None,"A plaque left on the moon in July 1969 contains the signatures of Neil Armstrong, Buzz Aldrin & these 2 men",Richard Nixon & Michael Collins (the third Apollo 11 astronaut)
3604,4/13/2000,Final Jeopardy!,INTERNATIONAL ORGANIZATIONS,None,"Winner of the 1999 Nobel Peace Prize, this group once used the slogan ""We Have Two Billion People in our Waiting Room""",Doctors Without Borders
3605,4/14/2000,Final Jeopardy!,POTENT POTABLES,None,"Founded in Cuba in 1862, it's the world's bestselling brand of spirits",Bacardi
3606,4/17/2000,Final Jeopardy!,BRAND NAME PEOPLE,None,"Immigrating to the U.S. at age 17, he cooked at the Plaza in New York & catered Pres. Wilson's wedding reception in 1915",Chef Boyardee (real name Ettore Boiardi)
3608,4/19/2000,Final Jeopardy!,ENGLISH,None,"Group of 4 letters that sounds different within words for done, exhaustive, hack, idea, branch & coarse","\""O-U-G-H\"""
3609,4/20/2000,Final Jeopardy!,FAMOUS AMERICANS,None,"The first person selected to the Intl. Swimming Hall of Fame, his last starring film role was in 1955's ""Devil Goddess""",Johnny Weissmuller
3610,4/21/2000,Final Jeopardy!,SPORTS LEGENDS,None,"Retired since 1977, he said, ""All I can say is I'm glad I never had to go up against Mia Hamm""",Pele
3611,4/24/2000,Final Jeopardy!,PLAYS & PLAYWRIGHTS,None,"Playwright who wrote the historical dramas ""Erik XIV"", ""Gustav Adolf"" & ""Gustav Vasa""",August Strindberg
3612,4/25/2000,Final Jeopardy!,20th CENTURY HEROES,None,Jean Moulin was one of the chief organizers & martyrs of this movement,French Resistance (Maquis)
3613,4/26/2000,Final Jeopardy!,U.S. CITIES,None,The 34 peaks of the roof of this city's airport represent mountains that are about 30 miles away,Denver
3614,4/27/2000,Final Jeopardy!,STATE NAME ORIGINS,None,3 of the 4 states whose names come from the first names of European kings,"Georgia, Louisiana, North Carolina & South Carolina"
3615,4/28/2000,Final Jeopardy!,SPORTS CHAMPIONS,None,"Winning in 1965 & 1966, he was the first man to win the Masters golf tournament in 2 consecutive years",Jack Nicklaus
3616,5/1/2000,Final Jeopardy!,SCULPTURE,None,"This, the largest sculpture in the United States, is not located in South Dakota",Stone Mountain (in Georgia)
3617,5/2/2000,Final Jeopardy!,BUSINESS & INDUSTRY,None,"""Built From Scratch"" is a book on how Bernie Marcus & Arthur Blank remodeled this chain founded in 1978",Home Depot
3618,5/3/2000,Final Jeopardy!,FAMOUS RELATIVES,None,Around 1780 this grandfather of Charles Darwin invented a pyrometer to measure high heat in his kilns,Josiah Wedgwood
3619,5/4/2000,Final Jeopardy!,FILM CLASSICS,None,This 1951 classic stars the AFI's top picks for the greatest male & female film legends,The African Queen (Humphrey Bogart & Katharine Hepburn)
3620,5/5/2000,Final Jeopardy!,CLASSIC SITCOMS,None,This '70s character was given his last name because he talked ignorant nonsense,Archie Bunker
3621,5/8/2000,Final Jeopardy!,U.S. STATES,None,"Before Congress named it for a person, its residents wanted to call it the territory of Columbia",Washington
3622,5/9/2000,Final Jeopardy!,FAMOUS WOMEN,None,"1 of the 2 women who've appeared the most on the cover of Time Magazine, they're separated by 2,000 years",Princess Diana or The Virgin Mary
3623,5/10/2000,Final Jeopardy!,LITERATURE,None,"An edition of this 1934 book had on its cover a crab & ""Not to be imported into Great Britain or U.S.A.""",Tropic of Cancer (by Henry Miller)
3624,5/11/2000,Final Jeopardy!,U.S. SYMBOLISM,None,"By a 1782 resolution, they represent valor; purity & innocence; and vigilance, justice & perseverance","Red, White & Blue"
3625,5/12/2000,Final Jeopardy!,WORLD LANDMARKS,None,"In the 1920s this nation's churches pooled their money & erected a 120-foot religious monument on a 2,300-foot peak",Brazil
3626,5/15/2000,Final Jeopardy!,19th CENTURY PERSONALITIES,None,"Known to many as The Colossus, this man was elected to the Cape Colony Assembly in 1881",Cecil Rhodes
3627,5/16/2000,Final Jeopardy!,WORLD LEADERS,None,"Early in the 20th century, he took one of many pseudonyms, Nguyen Ai Quoc, or ""Nguyen the Patriot""",Ho Chi Minh
3628,5/17/2000,Final Jeopardy!,WORD ORIGINS,None,"In Homer, Athena takes the form of this old friend of Odysseus to advise Odysseus' young son",Mentor
3629,5/18/2000,Final Jeopardy!,CHIEF JUSTICES OF THE U.S.,None,He administered the presidential oath of office more times than any other chief justice -- 9 times,John Marshall
3630,5/19/2000,Final Jeopardy!,ASIAN HISTORY,None,"This peninsula of 85,000 square miles was ruled by a single dynasty from 1392 to 1910",Korea
3631,5/22/2000,Final Jeopardy!,19th CENTURY CRIMES,None,It resulted from the perpetrator's delusion that he was going to be ambassador to France,The Garfield Assassination
3632,5/23/2000,Final Jeopardy!,ASIA,None,It's Asia's southernmost national capital,Jakarta (Indonesia)
3633,5/24/2000,Final Jeopardy!,BOOKS & AUTHORS,None,"Famous profession of the woman who wrote the 1999 inspirational book ""The Long Program""",Ice/Figure Skater (book written by Peggy Fleming)
3634,5/25/2000,Final Jeopardy!,SOCIAL SCIENCE,None,"It's estimated that of 6,000 in the world today, half will vanish in the next 100 years, including Jingulu & Chamicuro",Languages
3635,5/26/2000,Final Jeopardy!,BASEBALL HISTORY,None,Current name of the National League team that started out in the 1870s as the Boston Red Stockings,Atlanta Braves
3637,5/30/2000,Final Jeopardy!,ACTORS,None,"While pregnant with him, the mother of this actor, gazing at the Uffizi's art, 1st felt him move, hence his 1st name",Leonardo DiCaprio
3638,5/31/2000,Final Jeopardy!,CLOTHING,None,Article of clothing named for an old character who dressed in loose trousers in Commedia Dell'arte,Pantaloons (named for Pantalone)
3639,6/1/2000,Final Jeopardy!,ARTISTS,None,He was born in 1864 to 2 first cousins,Henri de Toulouse-Lautrec
3640,6/2/2000,Final Jeopardy!,'90s OLYMPIC NAMES,None,"She told Women's Sports & Fitness, ""Strangers, fans, people on the street...always want to pick me up and carry me""",Kerri Strug
3641,6/5/2000,Final Jeopardy!,U.S. COLLEGES,None,"This college for women was founded by Joseph Taylor, a physician who lived not far from Philadelphia",Bryn Mawr College
3642,6/6/2000,Final Jeopardy!,NEW CLASSICAL MUSIC,None,"In 1999 in Norfolk, the Virginia Symphony premiered Steve Heitzeg's ""Aqua"", an homage to this man",Jacques Cousteau
3643,6/7/2000,Final Jeopardy!,WOMEN IN POEMS,None,"Poe wrote ""To"" her, ""Thy hyacinth hair, thy classic face, thy naiad airs have brought me home...""",Helen
3644,6/8/2000,Final Jeopardy!,THE BIBLE,None,"According to the King James Version of the Bible, the number of people on Noah's Ark",8
3645,6/9/2000,Final Jeopardy!,EXPLORATION,None,"In 1498 Vasco Da Gama landed at Calicut, India, ""in search of Christians and"" these",Spices
3646,6/12/2000,Final Jeopardy!,MAGAZINES,None,In 1925 it was founded by an ex-editor of Stars and Stripes; in the '90s it was run by an ex-editor of Vanity Fair,The New Yorker
3647,6/13/2000,Final Jeopardy!,FAMOUS SCIENTISTS,None,"At his death in 1727, he left over one million words he had written on alchemy & the occult",Sir Isaac Newton
3648,6/14/2000,Final Jeopardy!,AIRPORT CODES,None,The 3-letter code for this airport came from what was on the site before it -- Orchard Place,"O'Hare Airport, Chicago - ORD"
3649,6/15/2000,Final Jeopardy!,THE SUPREME COURT,None,These 2 justices who graduated at the top of their classes were both first offered jobs as typists by the top law firms,Ruth Bader Ginsburg & Sandra Day O'Connor
3650,6/16/2000,Final Jeopardy!,RECENT MOVIES,None,"This film was based in part on the 1974 autobiography ""The 16th Round""",The Hurricane
3651,6/19/2000,Final Jeopardy!,HISTORIC PEOPLE,None,"Venetians called him ""Il Milione"", man of the million lies",Marco Polo
3652,6/20/2000,Final Jeopardy!,U.S. PAPER CURRENCY,None,"With one of each of the Treasury's currently produced denominations, you'd have this much money",$188.00 
3653,6/21/2000,Final Jeopardy!,SCIENCE WORD ORIGINS,None,"Coined by the chemist J.B. van Helmont, the word gas comes from this Greek word meaning ""unformed mass""",chaos
3654,6/22/2000,Final Jeopardy!,CONTEMPORARY AMERICANS,None,"This man's father, an Omaha stockbroker & politician, once returned his Congressional pay raise",Warren Buffett
3655,6/23/2000,Final Jeopardy!,CHILDREN'S LITERATURE,None,"""Max et les Maximonstres"" is the French title of this children's classic","\""Where the Wild Things Are\"""
3657,6/27/2000,Final Jeopardy!,ODD JOBS,None,"Among men in this occupation, King Henry VIII's was Will Somers & King Arthur's was Dagonet",Court jester
3658,6/28/2000,Final Jeopardy!,THE PULITZER PRIZES,None,"The first man to win the Pulitzer Prize for his film criticism, he's lobbied for a Pulitzer Prize for the movies",Roger Ebert
3659,6/29/2000,Final Jeopardy!,BRITISH LITERATURE,None,This 1901 novel named for its hero opens at the Lahore Museum,Kim
3660,6/30/2000,Final Jeopardy!,MOVIE DIRECTORS,None,Last name of the director whose production company is called 1492 Pictures,(Chris) Columbus
3661,7/3/2000,Final Jeopardy!,1962,None,"On October 28, 1962 this 68-year-old world leader ""blinked""",Nikita Khrushchev
3662,7/4/2000,Final Jeopardy!,U.S. HISTORY,None,In 1965 President Johnson flew to this state to sign the Medicare bill with a former president as witness,Missouri
3663,7/5/2000,Final Jeopardy!,INVENTIONS,None,"The delivery system for Ban deodorant, introduced in 1955, was based on this invention, patented in 1938",Ball Point Pen
3664,7/6/2000,Final Jeopardy!,ACADEMY AWARD HISTORY,None,"The first African-American Best Actress nominee, her life was the subject of a 1999 HBO film",Dorothy Dandridge
3665,7/7/2000,Final Jeopardy!,CURRENT TELEVISION,None,Dee Dee Myers is a consultant to this drama series,The West Wing
3666,7/10/2000,Final Jeopardy!,FAMOUS NAMES,None,"""The Line King"" is a film about this man whose work has been in the New York Times for the last 70 years",Al Hirschfeld
3667,7/11/2000,Final Jeopardy!,THE PULITZER PRIZES,None,"Theodore H. White, the first general nonfiction winner, won for an account of this man's election to the U.S. presidency","John F. Kennedy  (\""The Making of the President, 1960\"")"
3668,7/12/2000,Final Jeopardy!,WORLD CAPITALS,None,"Founded in 1840, this city is the world's southernmost national capital","Wellington, New Zealand"
3669,7/13/2000,Final Jeopardy!,THE MARS PATHFINDER MISSION,None,"The only landscape feature the mission named for a real person, this rock seemed to have a bowl haircut",Moe (Moe Howard of the Three Stooges)
3670,7/14/2000,Final Jeopardy!,SPORTS BOOKS,None,In 1998 the author of this controversial 1970 book was finally invited to play in a Yankees old-timers' game,"\""Ball Four\"" (by Jim Bouton)"
3671,7/17/2000,Final Jeopardy!,THE MOVIES,None,1937 film whose 1954 & 1976 musical remakes each produced soundtracks that hit No. 1,A Star is Born
3672,7/18/2000,Final Jeopardy!,FICTIONAL CHARACTERS,None,"A 1965 novel by this author introduced his alter ego, sci-fi writer Kilgore Trout","Kurt Vonnegut, Jr."
3673,7/19/2000,Final Jeopardy!,THE MAP OF EUROPE,None,"Bordering Italy, Austria, Hungary & Croatia, it's one of the world's newest independent countries",Slovenia
3674,7/20/2000,Final Jeopardy!,CLASSICAL COMPOSERS,None,Siegfried's funeral march was played when this man's coffin reached the train station in 1883,Richard Wagner
3675,7/21/2000,Final Jeopardy!,HISTORIC CANADIAN GEOGRAPHY,None,"It includes 3 present Atlantic provinces, & in the 18th C. 4,000 inhabitants of it took a long trip southwest",Acadia
3676,9/4/2000,Final Jeopardy!,EXPLORING,None,"2 of the 4 flags flown on Mount Everest on May 29, 1953; strangely, New Zealand's wasn't one of them","(2 of) Great Britain, India, Nepal & the United Nations flag"
3677,9/5/2000,Final Jeopardy!,THE INTERNET,None,"Among suffixes, .mx is Mexico, .jp is Japan, & in March 2000 .ps was assigned to this",Palestine
3678,9/6/2000,Final Jeopardy!,XYZ AFFAIR,None,"As part of the U.S. Treaty Negotiation Team, this future VP under Madison knew where to ""draw the lines""",Elbridge Gerry
3679,9/7/2000,Final Jeopardy!,'50s POP HITS,None,"A No. 1 hit in 1959, this song was originally written by a teacher as a history lesson for his students on the War of 1812","\""The Battle Of New Orleans\"""
3680,9/8/2000,Final Jeopardy!,FINAL RESTING PLACES,None,"The monument on his grave in Woodlawn Cemetery, Elmira, N.Y. is 12' high; in water depth that's 2 fathoms",Mark Twain
3681,9/11/2000,Final Jeopardy!,AUTHORS,None,In 1961 John F. Kennedy helped this man's widow get permission to go to Cuba to pick up her late husband's papers,Ernest Hemingway
3682,9/12/2000,Final Jeopardy!,NOTORIOUS,None,"Using the aliases James Ryan & Harry Place, they boarded a steamer for Argentina in February 1901",Butch Cassidy & The Sundance Kid
3683,9/13/2000,Final Jeopardy!,FAMOUS PEOPLE,None,"On January 27, 1999 he returned home aboard a TWA 767 designated Shepherd I",Pope John Paul II
3684,9/14/2000,Final Jeopardy!,WORD ORIGINS,None,"This residential district of Dublin held an annual fair from 1204 to 1855, when it was closed due to frequent fights",Donnybrook
3685,9/15/2000,Final Jeopardy!,EXPLORERS,None,He joined the London Missionary Society in 1838; after graduating medical school in 1840 he hoped to be sent to China,David Livingstone
3686,9/18/2000,Final Jeopardy!,THE MOVIES,None,"On May 6, 2000 the 2 writers of this 1997 movie joined a rally trying to get the janitors at Harvard a raise",Good Will Hunting (Ben Affleck & Matt Damon)
3687,9/19/2000,Final Jeopardy!,FAMOUS NAMES,None,"The Hopi Indians gave this German-born man the name ""The Great Relative"" when he visited Arizona in the 1930s",Albert Einstein
3688,9/20/2000,Final Jeopardy!,NEWSPAPERS,None,Sime Silverman founded it in 1905 after he was fired from another paper for panning a show,Variety
